sample_id,pair_id,task,branch,video_path,video_exists,question,prompt,ground_truth,source
orh:48:basic,orh:48,orh,basic,external/VideoHallucer/videohallucer_datasets/object_relation/videos/1150_9367977542_0_2065.mp4,False,Is there a sofa in the video?,"Is there a sofa in the video?
Answer the question using 'yes' or 'no'.",yes,external/VideoHallucer/videohallucer_datasets/object_relation/object_relation.json
orh:48:hallucination,orh:48,orh,hallucination,external/VideoHallucer/videohallucer_datasets/object_relation/videos/1150_9367977542_0_2065.mp4,False,Is there a bench in the video?,"Is there a bench in the video?
Answer the question using 'yes' or 'no'.",no,external/VideoHallucer/videohallucer_datasets/object_relation/object_relation.json
orh:49:basic,orh:49,orh,basic,external/VideoHallucer/videohallucer_datasets/object_relation/videos/1101_6443512089_2371_2429.mp4,False,Is there a car in the video?,"Is there a car in the video?
Answer the question using 'yes' or 'no'.",yes,external/VideoHallucer/videohallucer_datasets/object_relation/object_relation.json
orh:49:hallucination,orh:49,orh,hallucination,external/VideoHallucer/videohallucer_datasets/object_relation/videos/1101_6443512089_2371_2429.mp4,False,Is there a train in the video?,"Is there a train in the video?
Answer the question using 'yes' or 'no'.",no,external/VideoHallucer/videohallucer_datasets/object_relation/object_relation.json
orh:50:basic,orh:50,orh,basic,external/VideoHallucer/videohallucer_datasets/object_relation/videos/1106_5549243726_182_526.mp4,False,Is the handbag above the sofa in the video?,"Is the handbag above the sofa in the video?
Answer the question using 'yes' or 'no'.",yes,external/VideoHallucer/videohallucer_datasets/object_relation/object_relation.json
orh:50:hallucination,orh:50,orh,hallucination,external/VideoHallucer/videohallucer_datasets/object_relation/videos/1106_5549243726_182_526.mp4,False,Is the handbag below the sofa in the video?,"Is the handbag below the sofa in the video?
Answer the question using 'yes' or 'no'.",no,external/VideoHallucer/videohallucer_datasets/object_relation/object_relation.json
orh:51:basic,orh:51,orh,basic,external/VideoHallucer/videohallucer_datasets/object_relation/videos/1007_2696280239_254_329.mp4,False,Is the adult towards the cattle/cow in the video?,"Is the adult towards the cattle/cow in the video?
Answer the question using 'yes' or 'no'.",yes,external/VideoHallucer/videohallucer_datasets/object_relation/object_relation.json
orh:51:hallucination,orh:51,orh,hallucination,external/VideoHallucer/videohallucer_datasets/object_relation/videos/1007_2696280239_254_329.mp4,False,Is the adult away from the cattle/cow in the video?,"Is the adult away from the cattle/cow in the video?
Answer the question using 'yes' or 'no'.",no,external/VideoHallucer/videohallucer_datasets/object_relation/object_relation.json
orh:52:basic,orh:52,orh,basic,external/VideoHallucer/videohallucer_datasets/object_relation/videos/1015_3194558043_0_691.mp4,False,Does the adult carry the guitar in the video?,"Does the adult carry the guitar in the video?
Answer the question using 'yes' or 'no'.",yes,external/VideoHallucer/videohallucer_datasets/object_relation/object_relation.json
orh:52:hallucination,orh:52,orh,hallucination,external/VideoHallucer/videohallucer_datasets/object_relation/videos/1015_3194558043_0_691.mp4,False,Does the adult drop the guitar in the video?,"Does the adult drop the guitar in the video?
Answer the question using 'yes' or 'no'.",no,external/VideoHallucer/videohallucer_datasets/object_relation/object_relation.json
orh:53:basic,orh:53,orh,basic,external/VideoHallucer/videohallucer_datasets/object_relation/videos/1161_3631224968_0_270.mp4,False,Is the handbag in front of the screen/monitor in the video?,"Is the handbag in front of the screen/monitor in the video?
Answer the question using 'yes' or 'no'.",yes,external/VideoHallucer/videohallucer_datasets/object_relation/object_relation.json
orh:53:hallucination,orh:53,orh,hallucination,external/VideoHallucer/videohallucer_datasets/object_relation/videos/1161_3631224968_0_270.mp4,False,Is the handbag behind the screen/monitor in the video?,"Is the handbag behind the screen/monitor in the video?
Answer the question using 'yes' or 'no'.",no,external/VideoHallucer/videohallucer_datasets/object_relation/object_relation.json
orh:54:basic,orh:54,orh,basic,external/VideoHallucer/videohallucer_datasets/object_relation/videos/1164_3981865268_1065_1081.mp4,False,Does the adult watch the laptop in the video?,"Does the adult watch the laptop in the video?
Answer the question using 'yes' or 'no'.",yes,external/VideoHallucer/videohallucer_datasets/object_relation/object_relation.json
orh:54:hallucination,orh:54,orh,hallucination,external/VideoHallucer/videohallucer_datasets/object_relation/videos/1164_3981865268_1065_1081.mp4,False,Does the adult ignore the laptop in the video?,"Does the adult ignore the laptop in the video?
Answer the question using 'yes' or 'no'.",no,external/VideoHallucer/videohallucer_datasets/object_relation/object_relation.json
orh:55:basic,orh:55,orh,basic,external/VideoHallucer/videohallucer_datasets/object_relation/videos/1007_7533369046_787_803.mp4,False,Does the baby touch the toy in the video?,"Does the baby touch the toy in the video?
Answer the question using 'yes' or 'no'.",yes,external/VideoHallucer/videohallucer_datasets/object_relation/object_relation.json
orh:55:hallucination,orh:55,orh,hallucination,external/VideoHallucer/videohallucer_datasets/object_relation/videos/1007_7533369046_787_803.mp4,False,Does the baby leave away the toy in the video?,"Does the baby leave away the toy in the video?
Answer the question using 'yes' or 'no'.",no,external/VideoHallucer/videohallucer_datasets/object_relation/object_relation.json
orh:56:basic,orh:56,orh,basic,external/VideoHallucer/videohallucer_datasets/object_relation/videos/1160_3471421544_1387_1402.mp4,False,Does the baby watch the baby seat in the video?,"Does the baby watch the baby seat in the video?
Answer the question using 'yes' or 'no'.",yes,external/VideoHallucer/videohallucer_datasets/object_relation/object_relation.json
orh:56:hallucination,orh:56,orh,hallucination,external/VideoHallucer/videohallucer_datasets/object_relation/videos/1160_3471421544_1387_1402.mp4,False,Does the baby ignore the baby seat in the video?,"Does the baby ignore the baby seat in the video?
Answer the question using 'yes' or 'no'.",no,external/VideoHallucer/videohallucer_datasets/object_relation/object_relation.json
orh:57:basic,orh:57,orh,basic,external/VideoHallucer/videohallucer_datasets/object_relation/videos/0072_3383804222_806_975.mp4,False,Does the panda hug the panda in the video?,"Does the panda hug the panda in the video?
Answer the question using 'yes' or 'no'.",yes,external/VideoHallucer/videohallucer_datasets/object_relation/object_relation.json
orh:57:hallucination,orh:57,orh,hallucination,external/VideoHallucer/videohallucer_datasets/object_relation/videos/0072_3383804222_806_975.mp4,False,Does the panda push the panda in the video?,"Does the panda push the panda in the video?
Answer the question using 'yes' or 'no'.",no,external/VideoHallucer/videohallucer_datasets/object_relation/object_relation.json
orh:58:basic,orh:58,orh,basic,external/VideoHallucer/videohallucer_datasets/object_relation/videos/1101_6443512089_2270_2437.mp4,False,Does the child push the toy in the video?,"Does the child push the toy in the video?
Answer the question using 'yes' or 'no'.",yes,external/VideoHallucer/videohallucer_datasets/object_relation/object_relation.json
orh:58:hallucination,orh:58,orh,hallucination,external/VideoHallucer/videohallucer_datasets/object_relation/videos/1101_6443512089_2270_2437.mp4,False,Does the child pull the toy in the video?,"Does the child pull the toy in the video?
Answer the question using 'yes' or 'no'.",no,external/VideoHallucer/videohallucer_datasets/object_relation/object_relation.json
orh:59:basic,orh:59,orh,basic,external/VideoHallucer/videohallucer_datasets/object_relation/videos/0060_5608194207_360_450.mp4,False,Is the table next to the camera in the video?,"Is the table next to the camera in the video?
Answer the question using 'yes' or 'no'.",yes,external/VideoHallucer/videohallucer_datasets/object_relation/object_relation.json
orh:59:hallucination,orh:59,orh,hallucination,external/VideoHallucer/videohallucer_datasets/object_relation/videos/0060_5608194207_360_450.mp4,False,Is the table far from the camera in the video?,"Is the table far from the camera in the video?
Answer the question using 'yes' or 'no'.",no,external/VideoHallucer/videohallucer_datasets/object_relation/object_relation.json
orh:60:basic,orh:60,orh,basic,external/VideoHallucer/videohallucer_datasets/object_relation/videos/1155_4136617240_0_1207.mp4,False,Is the cat above the sofa in the video?,"Is the cat above the sofa in the video?
Answer the question using 'yes' or 'no'.",yes,external/VideoHallucer/videohallucer_datasets/object_relation/object_relation.json
orh:60:hallucination,orh:60,orh,hallucination,external/VideoHallucer/videohallucer_datasets/object_relation/videos/1155_4136617240_0_1207.mp4,False,Is the cat below the sofa in the video?,"Is the cat below the sofa in the video?
Answer the question using 'yes' or 'no'.",no,external/VideoHallucer/videohallucer_datasets/object_relation/object_relation.json
orh:61:basic,orh:61,orh,basic,external/VideoHallucer/videohallucer_datasets/object_relation/videos/1025_8787109801_270_314.mp4,False,Does the child grab the ball/sports ball in the video?,"Does the child grab the ball/sports ball in the video?
Answer the question using 'yes' or 'no'.",yes,external/VideoHallucer/videohallucer_datasets/object_relation/object_relation.json
orh:61:hallucination,orh:61,orh,hallucination,external/VideoHallucer/videohallucer_datasets/object_relation/videos/1025_8787109801_270_314.mp4,False,Does the child release the ball/sports ball in the video?,"Does the child release the ball/sports ball in the video?
Answer the question using 'yes' or 'no'.",no,external/VideoHallucer/videohallucer_datasets/object_relation/object_relation.json
orh:62:basic,orh:62,orh,basic,external/VideoHallucer/videohallucer_datasets/object_relation/videos/1150_10042935613_0_450.mp4,False,Is the child next to the electric fan in the video?,"Is the child next to the electric fan in the video?
Answer the question using 'yes' or 'no'.",yes,external/VideoHallucer/videohallucer_datasets/object_relation/object_relation.json
orh:62:hallucination,orh:62,orh,hallucination,external/VideoHallucer/videohallucer_datasets/object_relation/videos/1150_10042935613_0_450.mp4,False,Is the child far from the electric fan in the video?,"Is the child far from the electric fan in the video?
Answer the question using 'yes' or 'no'.",no,external/VideoHallucer/videohallucer_datasets/object_relation/object_relation.json
orh:63:basic,orh:63,orh,basic,external/VideoHallucer/videohallucer_datasets/object_relation/videos/1010_3285219159_0_216.mp4,False,Is the baby next to the table in the video?,"Is the baby next to the table in the video?
Answer the question using 'yes' or 'no'.",yes,external/VideoHallucer/videohallucer_datasets/object_relation/object_relation.json
orh:63:hallucination,orh:63,orh,hallucination,external/VideoHallucer/videohallucer_datasets/object_relation/videos/1010_3285219159_0_216.mp4,False,Is the baby far from the table in the video?,"Is the baby far from the table in the video?
Answer the question using 'yes' or 'no'.",no,external/VideoHallucer/videohallucer_datasets/object_relation/object_relation.json
orh:64:basic,orh:64,orh,basic,external/VideoHallucer/videohallucer_datasets/object_relation/videos/1123_4410839941_0_86.mp4,False,Does the child hold the bat in the video?,"Does the child hold the bat in the video?
Answer the question using 'yes' or 'no'.",yes,external/VideoHallucer/videohallucer_datasets/object_relation/object_relation.json
orh:64:hallucination,orh:64,orh,hallucination,external/VideoHallucer/videohallucer_datasets/object_relation/videos/1123_4410839941_0_86.mp4,False,Does the child leave the bat in the video?,"Does the child leave the bat in the video?
Answer the question using 'yes' or 'no'.",no,external/VideoHallucer/videohallucer_datasets/object_relation/object_relation.json
orh:65:basic,orh:65,orh,basic,external/VideoHallucer/videohallucer_datasets/object_relation/videos/1010_5349766264_192_448.mp4,False,Is the adult next to the piano in the video?,"Is the adult next to the piano in the video?
Answer the question using 'yes' or 'no'.",yes,external/VideoHallucer/videohallucer_datasets/object_relation/object_relation.json
orh:65:hallucination,orh:65,orh,hallucination,external/VideoHallucer/videohallucer_datasets/object_relation/videos/1010_5349766264_192_448.mp4,False,Is the adult far from the piano in the video?,"Is the adult far from the piano in the video?
Answer the question using 'yes' or 'no'.",no,external/VideoHallucer/videohallucer_datasets/object_relation/object_relation.json
