task,sample_id,annotation_video_id,resolved_video_path,mapping_status,ground_truth,skip_reason,evaluated
tsh,tsh:476,_032TQam_mY_clip_2_5,/scratch/jp09/dd9648/datasets_video_hallu/vidhalluc/data/TSH_videos/VidHalluc/data/TSH/_032TQam_mY_clip_2_5.mp4,resolved,AB,,True
tsh,tsh:477,7XGimCWcafc_clip_4_7,/scratch/jp09/dd9648/datasets_video_hallu/vidhalluc/data/TSH_videos/VidHalluc/data/TSH/7XGimCWcafc_clip_4_7.mp4,resolved,BA,,True
tsh,tsh:478,7XGimCWcafc_clip_5_7,/scratch/jp09/dd9648/datasets_video_hallu/vidhalluc/data/TSH_videos/VidHalluc/data/TSH/7XGimCWcafc_clip_5_7.mp4,resolved,AB,,True
tsh,tsh:479,xYuqZ_RrCC0_clip_4_6,/scratch/jp09/dd9648/datasets_video_hallu/vidhalluc/data/TSH_videos/VidHalluc/data/TSH/xYuqZ_RrCC0_clip_4_6.mp4,resolved,AB,,True
tsh,tsh:480,O_StqLLpAVI_clip_2_4,/scratch/jp09/dd9648/datasets_video_hallu/vidhalluc/data/TSH_videos/VidHalluc/data/TSH/O_StqLLpAVI_clip_2_4.mp4,resolved,BA,,True
tsh,tsh:481,EyAdFQJv2LY_clip_4_5,/scratch/jp09/dd9648/datasets_video_hallu/vidhalluc/data/TSH_videos/VidHalluc/data/TSH/EyAdFQJv2LY_clip_4_5.mp4,resolved,AB,,True
tsh,tsh:482,u7xQLvrmRUg_clip_4_5,/scratch/jp09/dd9648/datasets_video_hallu/vidhalluc/data/TSH_videos/VidHalluc/data/TSH/u7xQLvrmRUg_clip_4_5.mp4|/scratch/jp09/dd9648/datasets_video_hallu/vidhalluc/data/STH_videos/STH/u7xQLvrmRUg_clip_4_5.mp4,ambiguous,BA,video_ambiguous,True
tsh,tsh:483,iRp-pWnPoYw_clip_1_2,/scratch/jp09/dd9648/datasets_video_hallu/vidhalluc/data/TSH_videos/VidHalluc/data/TSH/iRp-pWnPoYw_clip_1_2.mp4,resolved,BA,,True
tsh,tsh:484,G21LXiasKf4_clip_2_3,/scratch/jp09/dd9648/datasets_video_hallu/vidhalluc/data/TSH_videos/VidHalluc/data/TSH/G21LXiasKf4_clip_2_3.mp4,resolved,AB,,True
tsh,tsh:485,WrJ_Xj9FArM_clip_3_4,/scratch/jp09/dd9648/datasets_video_hallu/vidhalluc/data/TSH_videos/VidHalluc/data/TSH/WrJ_Xj9FArM_clip_3_4.mp4,resolved,AB,,True
tsh,tsh:486,7C8t-Mihd18_clip_2_3,/scratch/jp09/dd9648/datasets_video_hallu/vidhalluc/data/TSH_videos/VidHalluc/data/TSH/7C8t-Mihd18_clip_2_3.mp4,resolved,BA,,True
tsh,tsh:487,OUY4TkdjnyA_clip_3_7,/scratch/jp09/dd9648/datasets_video_hallu/vidhalluc/data/TSH_videos/VidHalluc/data/TSH/OUY4TkdjnyA_clip_3_7.mp4,resolved,BA,,True
tsh,tsh:488,Kmk0IVi2Xu4_clip_3_6,/scratch/jp09/dd9648/datasets_video_hallu/vidhalluc/data/TSH_videos/VidHalluc/data/TSH/Kmk0IVi2Xu4_clip_3_6.mp4,resolved,AB,,True
tsh,tsh:489,yVsOoFr61x4_clip_1_3,/scratch/jp09/dd9648/datasets_video_hallu/vidhalluc/data/TSH_videos/VidHalluc/data/TSH/yVsOoFr61x4_clip_1_3.mp4,resolved,AB,,True
tsh,tsh:490,zQ4HbFGX7t0_clip_1_4,/scratch/jp09/dd9648/datasets_video_hallu/vidhalluc/data/TSH_videos/VidHalluc/data/TSH/zQ4HbFGX7t0_clip_1_4.mp4,resolved,BA,,True
tsh,tsh:491,hmT9H0IjiGs_clip_3_5,/scratch/jp09/dd9648/datasets_video_hallu/vidhalluc/data/TSH_videos/VidHalluc/data/TSH/hmT9H0IjiGs_clip_3_5.mp4,resolved,AB,,True
tsh,tsh:492,ulTKMWIQR30_clip_1_2,/scratch/jp09/dd9648/datasets_video_hallu/vidhalluc/data/TSH_videos/VidHalluc/data/TSH/ulTKMWIQR30_clip_1_2.mp4,resolved,BA,,True
tsh,tsh:493,_0sDAdyMtnk_clip_3_5,/scratch/jp09/dd9648/datasets_video_hallu/vidhalluc/data/TSH_videos/VidHalluc/data/TSH/_0sDAdyMtnk_clip_3_5.mp4,resolved,AB,,True
tsh,tsh:494,gpmrwsV9skQ_clip_1_3,/scratch/jp09/dd9648/datasets_video_hallu/vidhalluc/data/TSH_videos/VidHalluc/data/TSH/gpmrwsV9skQ_clip_1_3.mp4,resolved,BA,,True
tsh,tsh:495,eaR8oEBlYWk_clip_3_4,/scratch/jp09/dd9648/datasets_video_hallu/vidhalluc/data/TSH_videos/VidHalluc/data/TSH/eaR8oEBlYWk_clip_3_4.mp4,resolved,AB,,True
tsh,tsh:496,eaR8oEBlYWk_clip_2_4,/scratch/jp09/dd9648/datasets_video_hallu/vidhalluc/data/TSH_videos/VidHalluc/data/TSH/eaR8oEBlYWk_clip_2_4.mp4,resolved,BA,,True
tsh,tsh:497,nShRXseBM4Y_clip_2_3,/scratch/jp09/dd9648/datasets_video_hallu/vidhalluc/data/TSH_videos/VidHalluc/data/TSH/nShRXseBM4Y_clip_2_3.mp4,resolved,BA,,True
tsh,tsh:498,98SSjNuSxvM_clip_1_4,/scratch/jp09/dd9648/datasets_video_hallu/vidhalluc/data/TSH_videos/VidHalluc/data/TSH/98SSjNuSxvM_clip_1_4.mp4,resolved,AB,,True
tsh,tsh:499,Bnw54GNBKlU_clip_1_2,/scratch/jp09/dd9648/datasets_video_hallu/vidhalluc/data/TSH_videos/VidHalluc/data/TSH/Bnw54GNBKlU_clip_1_2.mp4,resolved,BA,,True
tsh,tsh:500,QWhn9Ncvvso_clip_1_2,/scratch/jp09/dd9648/datasets_video_hallu/vidhalluc/data/TSH_videos/VidHalluc/data/TSH/QWhn9Ncvvso_clip_1_2.mp4|/scratch/jp09/dd9648/datasets_video_hallu/vidhalluc/data/STH_videos/STH/QWhn9Ncvvso_clip_1_2.mp4,ambiguous,AB,video_ambiguous,True
tsh,tsh:501,0-CYG7bH54A_clip_2_4,/scratch/jp09/dd9648/datasets_video_hallu/vidhalluc/data/TSH_videos/VidHalluc/data/TSH/0-CYG7bH54A_clip_2_4.mp4,resolved,AB,,True
tsh,tsh:502,xijxN7XB4d8_clip_3_4,/scratch/jp09/dd9648/datasets_video_hallu/vidhalluc/data/TSH_videos/VidHalluc/data/TSH/xijxN7XB4d8_clip_3_4.mp4,resolved,BA,,True
tsh,tsh:503,wXA-1ZmvuEA_clip_1_2,/scratch/jp09/dd9648/datasets_video_hallu/vidhalluc/data/TSH_videos/VidHalluc/data/TSH/wXA-1ZmvuEA_clip_1_2.mp4,resolved,AB,,True
tsh,tsh:504,CIJp-SG3sWE_clip_2_4,/scratch/jp09/dd9648/datasets_video_hallu/vidhalluc/data/TSH_videos/VidHalluc/data/TSH/CIJp-SG3sWE_clip_2_4.mp4,resolved,BA,,True
tsh,tsh:505,CIJp-SG3sWE_clip_1_4,/scratch/jp09/dd9648/datasets_video_hallu/vidhalluc/data/TSH_videos/VidHalluc/data/TSH/CIJp-SG3sWE_clip_1_4.mp4,resolved,BA,,True
tsh,tsh:506,SdbxPbXeQJ0_clip_3_7,/scratch/jp09/dd9648/datasets_video_hallu/vidhalluc/data/TSH_videos/VidHalluc/data/TSH/SdbxPbXeQJ0_clip_3_7.mp4,resolved,AB,,True
tsh,tsh:507,SdbxPbXeQJ0_clip_1_3,/scratch/jp09/dd9648/datasets_video_hallu/vidhalluc/data/TSH_videos/VidHalluc/data/TSH/SdbxPbXeQJ0_clip_1_3.mp4,resolved,AB,,True
tsh,tsh:508,Q_Rufuciohg_clip_1_2,/scratch/jp09/dd9648/datasets_video_hallu/vidhalluc/data/TSH_videos/VidHalluc/data/TSH/Q_Rufuciohg_clip_1_2.mp4,resolved,BA,,True
tsh,tsh:509,0kfJ7Lu4tvo_clip_3_5,/scratch/jp09/dd9648/datasets_video_hallu/vidhalluc/data/TSH_videos/VidHalluc/data/TSH/0kfJ7Lu4tvo_clip_3_5.mp4,resolved,BA,,True
tsh,tsh:510,-C1nnsyw7R0_clip_3_4,/scratch/jp09/dd9648/datasets_video_hallu/vidhalluc/data/TSH_videos/VidHalluc/data/TSH/-C1nnsyw7R0_clip_3_4.mp4,resolved,AB,,True
tsh,tsh:511,-C1nnsyw7R0_clip_4_5,/scratch/jp09/dd9648/datasets_video_hallu/vidhalluc/data/TSH_videos/VidHalluc/data/TSH/-C1nnsyw7R0_clip_4_5.mp4,resolved,AB,,True
tsh,tsh:512,AY2usHrPYL0_clip_1_5,/scratch/jp09/dd9648/datasets_video_hallu/vidhalluc/data/TSH_videos/VidHalluc/data/TSH/AY2usHrPYL0_clip_1_5.mp4,resolved,BA,,True
tsh,tsh:513,f98FHTGx64Q_clip_1_3,/scratch/jp09/dd9648/datasets_video_hallu/vidhalluc/data/TSH_videos/VidHalluc/data/TSH/f98FHTGx64Q_clip_1_3.mp4,resolved,AB,,True
tsh,tsh:514,5Fq-ln3yC38_clip_2_5,/scratch/jp09/dd9648/datasets_video_hallu/vidhalluc/data/TSH_videos/VidHalluc/data/TSH/5Fq-ln3yC38_clip_2_5.mp4,resolved,BA,,True
tsh,tsh:515,QepadF9vOdA_clip_1_2,/scratch/jp09/dd9648/datasets_video_hallu/vidhalluc/data/TSH_videos/VidHalluc/data/TSH/QepadF9vOdA_clip_1_2.mp4,resolved,BA,,True
tsh,tsh:516,N0DA6RpIf5Y_clip_2_3,/scratch/jp09/dd9648/datasets_video_hallu/vidhalluc/data/TSH_videos/VidHalluc/data/TSH/N0DA6RpIf5Y_clip_2_3.mp4,resolved,AB,,True
tsh,tsh:517,N0DA6RpIf5Y_clip_1_3,/scratch/jp09/dd9648/datasets_video_hallu/vidhalluc/data/TSH_videos/VidHalluc/data/TSH/N0DA6RpIf5Y_clip_1_3.mp4,resolved,AB,,True
tsh,tsh:518,FQRC8urWpew_clip_7_8,/scratch/jp09/dd9648/datasets_video_hallu/vidhalluc/data/TSH_videos/VidHalluc/data/TSH/FQRC8urWpew_clip_7_8.mp4|/scratch/jp09/dd9648/datasets_video_hallu/vidhalluc/data/STH_videos/STH/FQRC8urWpew_clip_7_8.mp4,ambiguous,BA,video_ambiguous,True
tsh,tsh:519,WO4EXX5DJHQ_clip_3_4,/scratch/jp09/dd9648/datasets_video_hallu/vidhalluc/data/TSH_videos/VidHalluc/data/TSH/WO4EXX5DJHQ_clip_3_4.mp4,resolved,AB,,True
tsh,tsh:520,DEEgoxzTvdk_clip_1_2,/scratch/jp09/dd9648/datasets_video_hallu/vidhalluc/data/TSH_videos/VidHalluc/data/TSH/DEEgoxzTvdk_clip_1_2.mp4,resolved,BA,,True
tsh,tsh:521,DEEgoxzTvdk_clip_1_3,/scratch/jp09/dd9648/datasets_video_hallu/vidhalluc/data/TSH_videos/VidHalluc/data/TSH/DEEgoxzTvdk_clip_1_3.mp4,resolved,AB,,True
tsh,tsh:522,9-hB_1taG0o_clip_4_5,/scratch/jp09/dd9648/datasets_video_hallu/vidhalluc/data/TSH_videos/VidHalluc/data/TSH/9-hB_1taG0o_clip_4_5.mp4|/scratch/jp09/dd9648/datasets_video_hallu/vidhalluc/data/STH_videos/STH/9-hB_1taG0o_clip_4_5.mp4,ambiguous,BA,video_ambiguous,True
tsh,tsh:523,JZDTcGPKw2w_clip_3_6,/scratch/jp09/dd9648/datasets_video_hallu/vidhalluc/data/TSH_videos/VidHalluc/data/TSH/JZDTcGPKw2w_clip_3_6.mp4,resolved,AB,,True
tsh,tsh:524,JZDTcGPKw2w_clip_1_6,/scratch/jp09/dd9648/datasets_video_hallu/vidhalluc/data/TSH_videos/VidHalluc/data/TSH/JZDTcGPKw2w_clip_1_6.mp4,resolved,BA,,True
tsh,tsh:525,IJ2m8Bi3LVE_clip_2_4,/scratch/jp09/dd9648/datasets_video_hallu/vidhalluc/data/TSH_videos/VidHalluc/data/TSH/IJ2m8Bi3LVE_clip_2_4.mp4,resolved,BA,,True
tsh,tsh:526,CazGUhhclEY_clip_3_4,/scratch/jp09/dd9648/datasets_video_hallu/vidhalluc/data/TSH_videos/VidHalluc/data/TSH/CazGUhhclEY_clip_3_4.mp4,resolved,AB,,True
tsh,tsh:527,arhhcCWkAoM_clip_3_4,/scratch/jp09/dd9648/datasets_video_hallu/vidhalluc/data/TSH_videos/VidHalluc/data/TSH/arhhcCWkAoM_clip_3_4.mp4,resolved,AB,,True
tsh,tsh:528,LMxfRVcBrD8_clip_3_7,/scratch/jp09/dd9648/datasets_video_hallu/vidhalluc/data/TSH_videos/VidHalluc/data/TSH/LMxfRVcBrD8_clip_3_7.mp4,resolved,BA,,True
tsh,tsh:529,LMxfRVcBrD8_clip_2_7,/scratch/jp09/dd9648/datasets_video_hallu/vidhalluc/data/TSH_videos/VidHalluc/data/TSH/LMxfRVcBrD8_clip_2_7.mp4,resolved,AB,,True
tsh,tsh:530,iUe1t0sN4Jo_clip_1_2,/scratch/jp09/dd9648/datasets_video_hallu/vidhalluc/data/TSH_videos/VidHalluc/data/TSH/iUe1t0sN4Jo_clip_1_2.mp4,resolved,BA,,True
tsh,tsh:531,8KxL1itwI3Q_clip_1_5,/scratch/jp09/dd9648/datasets_video_hallu/vidhalluc/data/TSH_videos/VidHalluc/data/TSH/8KxL1itwI3Q_clip_1_5.mp4,resolved,AB,,True
tsh,tsh:532,8KxL1itwI3Q_clip_1_4,/scratch/jp09/dd9648/datasets_video_hallu/vidhalluc/data/TSH_videos/VidHalluc/data/TSH/8KxL1itwI3Q_clip_1_4.mp4,resolved,BA,,True
tsh,tsh:533,ULH_AqrP3to_clip_1_2,/scratch/jp09/dd9648/datasets_video_hallu/vidhalluc/data/TSH_videos/VidHalluc/data/TSH/ULH_AqrP3to_clip_1_2.mp4,resolved,AB,,True
tsh,tsh:534,VbhCWRXsEHQ_clip_2_8,/scratch/jp09/dd9648/datasets_video_hallu/vidhalluc/data/TSH_videos/VidHalluc/data/TSH/VbhCWRXsEHQ_clip_2_8.mp4,resolved,BA,,True
tsh,tsh:535,VbhCWRXsEHQ_clip_1_8,/scratch/jp09/dd9648/datasets_video_hallu/vidhalluc/data/TSH_videos/VidHalluc/data/TSH/VbhCWRXsEHQ_clip_1_8.mp4,resolved,AB,,True
tsh,tsh:536,xHuaYMXGTnc_clip_2_3,/scratch/jp09/dd9648/datasets_video_hallu/vidhalluc/data/TSH_videos/VidHalluc/data/TSH/xHuaYMXGTnc_clip_2_3.mp4,resolved,BA,,True
tsh,tsh:537,yA3AD9jU7QU_clip_5_6,/scratch/jp09/dd9648/datasets_video_hallu/vidhalluc/data/TSH_videos/VidHalluc/data/TSH/yA3AD9jU7QU_clip_5_6.mp4,resolved,AB,,True
tsh,tsh:538,3rtzSsuJ4Ng_clip_3_4,/scratch/jp09/dd9648/datasets_video_hallu/vidhalluc/data/TSH_videos/VidHalluc/data/TSH/3rtzSsuJ4Ng_clip_3_4.mp4,resolved,BA,,True
tsh,tsh:539,uaIu2yDmhNU_clip_2_4,/scratch/jp09/dd9648/datasets_video_hallu/vidhalluc/data/TSH_videos/VidHalluc/data/TSH/uaIu2yDmhNU_clip_2_4.mp4,resolved,AB,,True
tsh,tsh:540,T2lxCGJ9ekg_clip_6_7,/scratch/jp09/dd9648/datasets_video_hallu/vidhalluc/data/TSH_videos/VidHalluc/data/TSH/T2lxCGJ9ekg_clip_6_7.mp4,resolved,BA,,True
tsh,tsh:541,vcCwvRYqU2I_clip_4_6,/scratch/jp09/dd9648/datasets_video_hallu/vidhalluc/data/TSH_videos/VidHalluc/data/TSH/vcCwvRYqU2I_clip_4_6.mp4,resolved,AB,,True
tsh,tsh:542,vcCwvRYqU2I_clip_4_5,/scratch/jp09/dd9648/datasets_video_hallu/vidhalluc/data/TSH_videos/VidHalluc/data/TSH/vcCwvRYqU2I_clip_4_5.mp4,resolved,BA,,True
tsh,tsh:543,xK8bGXuXO_Y_clip_1_2,/scratch/jp09/dd9648/datasets_video_hallu/vidhalluc/data/TSH_videos/VidHalluc/data/TSH/xK8bGXuXO_Y_clip_1_2.mp4|/scratch/jp09/dd9648/datasets_video_hallu/vidhalluc/data/STH_videos/STH/xK8bGXuXO_Y_clip_1_2.mp4,ambiguous,AB,video_ambiguous,True
tsh,tsh:544,17ODXa4CEmI_clip_3_5,/scratch/jp09/dd9648/datasets_video_hallu/vidhalluc/data/TSH_videos/VidHalluc/data/TSH/17ODXa4CEmI_clip_3_5.mp4,resolved,BA,,True
tsh,tsh:545,j4YrzUjxAp8_clip_5_6,/scratch/jp09/dd9648/datasets_video_hallu/vidhalluc/data/TSH_videos/VidHalluc/data/TSH/j4YrzUjxAp8_clip_5_6.mp4,resolved,BA,,True
tsh,tsh:546,j4YrzUjxAp8_clip_3_6,/scratch/jp09/dd9648/datasets_video_hallu/vidhalluc/data/TSH_videos/VidHalluc/data/TSH/j4YrzUjxAp8_clip_3_6.mp4,resolved,AB,,True
tsh,tsh:547,Ghn26BIbbvE_clip_2_3,/scratch/jp09/dd9648/datasets_video_hallu/vidhalluc/data/TSH_videos/VidHalluc/data/TSH/Ghn26BIbbvE_clip_2_3.mp4,resolved,BA,,True
tsh,tsh:548,D9A_9FH7e-A_clip_4_6,/scratch/jp09/dd9648/datasets_video_hallu/vidhalluc/data/TSH_videos/VidHalluc/data/TSH/D9A_9FH7e-A_clip_4_6.mp4,resolved,AB,,True
tsh,tsh:549,RE3QHbz2SH4_clip_3_4,/scratch/jp09/dd9648/datasets_video_hallu/vidhalluc/data/TSH_videos/VidHalluc/data/TSH/RE3QHbz2SH4_clip_3_4.mp4,resolved,BA,,True
tsh,tsh:550,B09O9Nfwm_s_clip_3_4,/scratch/jp09/dd9648/datasets_video_hallu/vidhalluc/data/TSH_videos/VidHalluc/data/TSH/B09O9Nfwm_s_clip_3_4.mp4,resolved,AB,,True
tsh,tsh:551,JWFJGkUKVfk_clip_2_4,/scratch/jp09/dd9648/datasets_video_hallu/vidhalluc/data/TSH_videos/VidHalluc/data/TSH/JWFJGkUKVfk_clip_2_4.mp4,resolved,AB,,True
tsh,tsh:552,rsJUOsr1u3o_clip_2_6,/scratch/jp09/dd9648/datasets_video_hallu/vidhalluc/data/TSH_videos/VidHalluc/data/TSH/rsJUOsr1u3o_clip_2_6.mp4,resolved,BA,,True
tsh,tsh:553,rsJUOsr1u3o_clip_4_5,/scratch/jp09/dd9648/datasets_video_hallu/vidhalluc/data/TSH_videos/VidHalluc/data/TSH/rsJUOsr1u3o_clip_4_5.mp4,resolved,AB,,True
tsh,tsh:554,S5kuckj4Ud4_clip_2_6,/scratch/jp09/dd9648/datasets_video_hallu/vidhalluc/data/TSH_videos/VidHalluc/data/TSH/S5kuckj4Ud4_clip_2_6.mp4,resolved,BA,,True
tsh,tsh:555,p-l6as8o1f4_clip_2_3,/scratch/jp09/dd9648/datasets_video_hallu/vidhalluc/data/TSH_videos/VidHalluc/data/TSH/p-l6as8o1f4_clip_2_3.mp4,resolved,BA,,True
tsh,tsh:556,liI1E_ZZV5w_clip_3_4,/scratch/jp09/dd9648/datasets_video_hallu/vidhalluc/data/TSH_videos/VidHalluc/data/TSH/liI1E_ZZV5w_clip_3_4.mp4,resolved,AB,,True
tsh,tsh:557,tMheZSxPl3Q_clip_2_3,/scratch/jp09/dd9648/datasets_video_hallu/vidhalluc/data/TSH_videos/VidHalluc/data/TSH/tMheZSxPl3Q_clip_2_3.mp4,resolved,BA,,True
tsh,tsh:558,_j-0ElzS88Q_clip_13_14,/scratch/jp09/dd9648/datasets_video_hallu/vidhalluc/data/TSH_videos/VidHalluc/data/TSH/_j-0ElzS88Q_clip_13_14.mp4,resolved,AB,,True
tsh,tsh:559,RINsqxGLQdQ_clip_2_3,/scratch/jp09/dd9648/datasets_video_hallu/vidhalluc/data/TSH_videos/VidHalluc/data/TSH/RINsqxGLQdQ_clip_2_3.mp4,resolved,BA,,True
tsh,tsh:560,RINsqxGLQdQ_clip_1_3,/scratch/jp09/dd9648/datasets_video_hallu/vidhalluc/data/TSH_videos/VidHalluc/data/TSH/RINsqxGLQdQ_clip_1_3.mp4,resolved,AB,,True
tsh,tsh:561,JXCmp1jMi0w_clip_3_4,/scratch/jp09/dd9648/datasets_video_hallu/vidhalluc/data/TSH_videos/VidHalluc/data/TSH/JXCmp1jMi0w_clip_3_4.mp4,resolved,BA,,True
tsh,tsh:562,cxxiokwoVgg_clip_4_6,/scratch/jp09/dd9648/datasets_video_hallu/vidhalluc/data/TSH_videos/VidHalluc/data/TSH/cxxiokwoVgg_clip_4_6.mp4,resolved,AB,,True
tsh,tsh:563,fnZIksNLUXA_clip_2_6,/scratch/jp09/dd9648/datasets_video_hallu/vidhalluc/data/TSH_videos/VidHalluc/data/TSH/fnZIksNLUXA_clip_2_6.mp4,resolved,AB,,True
tsh,tsh:564,l7nsRRyzD4k_clip_3_5,/scratch/jp09/dd9648/datasets_video_hallu/vidhalluc/data/TSH_videos/VidHalluc/data/TSH/l7nsRRyzD4k_clip_3_5.mp4,resolved,BA,,True
tsh,tsh:565,TCcopbAANQ0_clip_2_3,/scratch/jp09/dd9648/datasets_video_hallu/vidhalluc/data/TSH_videos/VidHalluc/data/TSH/TCcopbAANQ0_clip_2_3.mp4,resolved,AB,,True
tsh,tsh:566,9hR1MHvXGv8_clip_1_2,/scratch/jp09/dd9648/datasets_video_hallu/vidhalluc/data/TSH_videos/VidHalluc/data/TSH/9hR1MHvXGv8_clip_1_2.mp4,resolved,BA,,True
tsh,tsh:567,RZpbFG3j-Bo_clip_10_7,/scratch/jp09/dd9648/datasets_video_hallu/vidhalluc/data/TSH_videos/VidHalluc/data/TSH/RZpbFG3j-Bo_clip_10_7.mp4,resolved,AB,,True
tsh,tsh:568,RZpbFG3j-Bo_clip_10_3,/scratch/jp09/dd9648/datasets_video_hallu/vidhalluc/data/TSH_videos/VidHalluc/data/TSH/RZpbFG3j-Bo_clip_10_3.mp4,resolved,AB,,True
tsh,tsh:569,0qTzoVjsMpQ_clip_3_4,/scratch/jp09/dd9648/datasets_video_hallu/vidhalluc/data/TSH_videos/VidHalluc/data/TSH/0qTzoVjsMpQ_clip_3_4.mp4,resolved,AB,,True
tsh,tsh:570,OOKHi7EBNKk_clip_3_6,/scratch/jp09/dd9648/datasets_video_hallu/vidhalluc/data/TSH_videos/VidHalluc/data/TSH/OOKHi7EBNKk_clip_3_6.mp4,resolved,AB,,True
tsh,tsh:571,ORL5yMppl8E_clip_2_7,/scratch/jp09/dd9648/datasets_video_hallu/vidhalluc/data/TSH_videos/VidHalluc/data/TSH/ORL5yMppl8E_clip_2_7.mp4,resolved,BA,,True
tsh,tsh:572,H_Spgfds1iY_clip_1_3,/scratch/jp09/dd9648/datasets_video_hallu/vidhalluc/data/TSH_videos/VidHalluc/data/TSH/H_Spgfds1iY_clip_1_3.mp4,resolved,AB,,True
tsh,tsh:573,H_Spgfds1iY_clip_1_4,/scratch/jp09/dd9648/datasets_video_hallu/vidhalluc/data/TSH_videos/VidHalluc/data/TSH/H_Spgfds1iY_clip_1_4.mp4,resolved,BA,,True
tsh,tsh:574,SnBTp7iV2kE_clip_2_5,/scratch/jp09/dd9648/datasets_video_hallu/vidhalluc/data/TSH_videos/VidHalluc/data/TSH/SnBTp7iV2kE_clip_2_5.mp4,resolved,AB,,True
tsh,tsh:575,UGUF_9Rt9ZE_clip_2_3,/scratch/jp09/dd9648/datasets_video_hallu/vidhalluc/data/TSH_videos/VidHalluc/data/TSH/UGUF_9Rt9ZE_clip_2_3.mp4,resolved,BA,,True
tsh,tsh:576,F-WmsfI8HG0_clip_2_7,/scratch/jp09/dd9648/datasets_video_hallu/vidhalluc/data/TSH_videos/VidHalluc/data/TSH/F-WmsfI8HG0_clip_2_7.mp4,resolved,AB,,True
tsh,tsh:577,DLfOiuxMstg_clip_3_5,/scratch/jp09/dd9648/datasets_video_hallu/vidhalluc/data/TSH_videos/VidHalluc/data/TSH/DLfOiuxMstg_clip_3_5.mp4,resolved,AB,,True
tsh,tsh:578,CIPSw35iF3k_clip_1_8,/scratch/jp09/dd9648/datasets_video_hallu/vidhalluc/data/TSH_videos/VidHalluc/data/TSH/CIPSw35iF3k_clip_1_8.mp4,resolved,BA,,True
tsh,tsh:579,NNEpaEq7OpI_clip_3_4,/scratch/jp09/dd9648/datasets_video_hallu/vidhalluc/data/TSH_videos/VidHalluc/data/TSH/NNEpaEq7OpI_clip_3_4.mp4,resolved,AB,,True
tsh,tsh:580,QQBmydn6--I_clip_3_4,/scratch/jp09/dd9648/datasets_video_hallu/vidhalluc/data/TSH_videos/VidHalluc/data/TSH/QQBmydn6--I_clip_3_4.mp4,resolved,BA,,True
tsh,tsh:581,8gKV8f3qSOg_clip_2_3,/scratch/jp09/dd9648/datasets_video_hallu/vidhalluc/data/TSH_videos/VidHalluc/data/TSH/8gKV8f3qSOg_clip_2_3.mp4,resolved,AB,,True
tsh,tsh:582,8gKV8f3qSOg_clip_1_2,/scratch/jp09/dd9648/datasets_video_hallu/vidhalluc/data/TSH_videos/VidHalluc/data/TSH/8gKV8f3qSOg_clip_1_2.mp4,resolved,BA,,True
tsh,tsh:583,xwu60huH3ds_clip_4_6,/scratch/jp09/dd9648/datasets_video_hallu/vidhalluc/data/TSH_videos/VidHalluc/data/TSH/xwu60huH3ds_clip_4_6.mp4,resolved,AB,,True
tsh,tsh:584,RnN4BXyOtxU_clip_1_2,/scratch/jp09/dd9648/datasets_video_hallu/vidhalluc/data/TSH_videos/VidHalluc/data/TSH/RnN4BXyOtxU_clip_1_2.mp4,resolved,BA,,True
tsh,tsh:585,RnN4BXyOtxU_clip_2_3,/scratch/jp09/dd9648/datasets_video_hallu/vidhalluc/data/TSH_videos/VidHalluc/data/TSH/RnN4BXyOtxU_clip_2_3.mp4,resolved,BA,,True
tsh,tsh:586,c8HFew22GnI_clip_3_4,/scratch/jp09/dd9648/datasets_video_hallu/vidhalluc/data/TSH_videos/VidHalluc/data/TSH/c8HFew22GnI_clip_3_4.mp4,resolved,AB,,True
tsh,tsh:587,c8HFew22GnI_clip_2_4,/scratch/jp09/dd9648/datasets_video_hallu/vidhalluc/data/TSH_videos/VidHalluc/data/TSH/c8HFew22GnI_clip_2_4.mp4,resolved,AB,,True
tsh,tsh:588,Gpocjp7hSzU_clip_3_5,/scratch/jp09/dd9648/datasets_video_hallu/vidhalluc/data/TSH_videos/VidHalluc/data/TSH/Gpocjp7hSzU_clip_3_5.mp4,resolved,BA,,True
tsh,tsh:589,rlWN8PZMbfY_clip_3_6,/scratch/jp09/dd9648/datasets_video_hallu/vidhalluc/data/TSH_videos/VidHalluc/data/TSH/rlWN8PZMbfY_clip_3_6.mp4,resolved,AB,,True
tsh,tsh:590,16g-sBraeKE_clip_4_5,/scratch/jp09/dd9648/datasets_video_hallu/vidhalluc/data/TSH_videos/VidHalluc/data/TSH/16g-sBraeKE_clip_4_5.mp4,resolved,BA,,True
tsh,tsh:591,ynpvos7UFZo_clip_3_5,/scratch/jp09/dd9648/datasets_video_hallu/vidhalluc/data/TSH_videos/VidHalluc/data/TSH/ynpvos7UFZo_clip_3_5.mp4,resolved,BA,,True
tsh,tsh:592,unI7FhokvbM_clip_7_8,/scratch/jp09/dd9648/datasets_video_hallu/vidhalluc/data/TSH_videos/VidHalluc/data/TSH/unI7FhokvbM_clip_7_8.mp4,resolved,AB,,True
tsh,tsh:593,yGPzIGJ_2B8_clip_2_4,/scratch/jp09/dd9648/datasets_video_hallu/vidhalluc/data/TSH_videos/VidHalluc/data/TSH/yGPzIGJ_2B8_clip_2_4.mp4,resolved,BA,,True
